name,mdn_url,firefox_version_added,firefox_flags,chrome_version_added,chrome_flags,safari_version_added,safari_flags,status_experimental,status_standard_track,status_deprecated,spec_url,org
api/AudioParam/linearRampToValueAtTime,,25,,14,,6,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioparam-linearramptovalueattime,W3C
api/AudioParam/maxValue,,53,,52,,6,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioparam-maxvalue,W3C
api/AudioParam/minValue,,53,,52,,6,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioparam-minvalue,W3C
api/AudioParam/setTargetAtTime,,25,,14,,6,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioparam-settargetattime,W3C
api/AudioParam/setValueAtTime,,25,,14,,6,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioparam-setvalueattime,W3C
api/AudioParam/setValueCurveAtTime,,25,,14,,6,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioparam-setvaluecurveattime,W3C
api/AudioParam/value,,25,,14,,6,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioparam-value,W3C
api/AudioParamMap,,76,,66,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#audioparammap,W3C
api/AudioParamMap/@@iterator,,76,,66,,14.1,,false,true,false,,NONE
api/AudioParamMap/entries,,76,,66,,14.1,,false,true,false,,NONE
api/AudioParamMap/forEach,,76,,66,,14.1,,false,true,false,,NONE
api/AudioParamMap/get,,76,,66,,14.1,,false,true,false,,NONE
api/AudioParamMap/has,,76,,66,,14.1,,false,true,false,,NONE
api/AudioParamMap/keys,,76,,66,,14.1,,false,true,false,,NONE
api/AudioParamMap/size,,76,,66,,14.1,,false,true,false,,NONE
api/AudioParamMap/values,,76,,66,,14.1,,false,true,false,,NONE
api/AudioProcessingEvent,,25,,14,,6,,false,true,true,,NONE
api/AudioProcessingEvent/AudioProcessingEvent,,,,57,,14.1,,false,true,true,https://webaudio.github.io/web-audio-api/#dom-audioprocessingevent-audioprocessingevent,W3C
api/AudioProcessingEvent/inputBuffer,,25,,14,,6,,false,true,true,https://webaudio.github.io/web-audio-api/#dom-audioprocessingevent-inputbuffer,W3C
api/AudioProcessingEvent/outputBuffer,,25,,14,,6,,false,true,true,https://webaudio.github.io/web-audio-api/#dom-audioprocessingevent-outputbuffer,W3C
api/AudioProcessingEvent/playbackTime,,25,,14,,6,,false,true,true,https://webaudio.github.io/web-audio-api/#dom-audioprocessingevent-playbacktime,W3C
api/AudioScheduledSourceNode,,53,,57,,14,,false,true,false,https://webaudio.github.io/web-audio-api/#AudioScheduledSourceNode,W3C
api/AudioScheduledSourceNode/ended_event,,25,,30,,7,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioscheduledsourcenode-onended,W3C
api/AudioScheduledSourceNode/start,,25,,24,,7,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioscheduledsourcenode-start,W3C
api/AudioScheduledSourceNode/stop,,25,,24,,7,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioscheduledsourcenode-stop,W3C
api/AudioSinkInfo,,,,110,,,,true,true,false,https://webaudio.github.io/web-audio-api/#AudioSinkInfo,W3C
api/AudioSinkInfo/type,,,,110,,,,true,true,false,https://webaudio.github.io/web-audio-api/#dom-audiosinkinfo-type,W3C
api/AudioTrack,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",8,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#audiotrack,WHATWG
api/AudioTrack/enabled,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",8,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#dom-audiotrack-enabled-dev,WHATWG
api/AudioTrack/id,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",8,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#dom-audiotrack-id-dev,WHATWG
api/AudioTrack/kind,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",8,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#dom-audiotrack-kind-dev,WHATWG
api/AudioTrack/label,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",8,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#dom-audiotrack-label-dev,WHATWG
api/AudioTrack/language,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",8,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#dom-audiotrack-language-dev,WHATWG
api/AudioTrack/sourceBuffer,,,,51,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",8,,false,true,false,https://w3c.github.io/media-source/#dom-audiotrack-sourcebuffer,W3C
api/AudioTrackList,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#audiotracklist-and-videotracklist-objects,WHATWG
api/AudioTrackList/addtrack_event,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#event-media-addtrack,WHATWG
api/AudioTrackList/change_event,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#event-media-change,WHATWG
api/AudioTrackList/getTrackById,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#dom-audiotracklist-gettrackbyid-dev,WHATWG
api/AudioTrackList/length,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#dom-audiotracklist-length-dev,WHATWG
api/AudioTrackList/removetrack_event,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#event-media-removetrack,WHATWG
api/AudioWorklet,,76,,66,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#AudioWorklet,W3C
api/AudioWorkletGlobalScope,,76,,66,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#AudioWorkletGlobalScope,W3C
api/AudioWorkletGlobalScope/currentFrame,,76,,66,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioworkletglobalscope-currentframe,W3C
api/AudioWorkletGlobalScope/currentTime,,76,,66,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioworkletglobalscope-currenttime,W3C
api/AudioWorkletGlobalScope/registerProcessor,,76,,66,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioworkletglobalscope-registerprocessor,W3C
api/AudioWorkletGlobalScope/sampleRate,,76,,66,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioworkletglobalscope-samplerate,W3C
api/AudioWorkletNode,,76,,66,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#AudioWorkletNode,W3C
api/AudioWorkletNode/AudioWorkletNode,,76,,66,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioworkletnode-audioworkletnode,W3C
api/AudioWorkletNode/parameters,,76,,66,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioworkletnode-parameters,W3C
api/AudioWorkletNode/port,,76,,66,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioworkletnode-port,W3C
api/AudioWorkletNode/processorerror_event,,76,,66,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioworkletnode-onprocessorerror,W3C
api/AudioWorkletProcessor,,76,,64,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#AudioWorkletProcessor,W3C
api/AudioWorkletProcessor/AudioWorkletProcessor,,76,,64,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioworkletprocessor-audioworkletprocessor,W3C
api/AudioWorkletProcessor/port,,76,,64,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-audioworkletprocessor-port,W3C
api/AuthenticatorAssertionResponse,,60,,67,,13,,false,true,false,https://w3c.github.io/webauthn/#iface-authenticatorassertionresponse,W3C
api/AuthenticatorAssertionResponse/authenticatorData,,60,,67,,13,,false,true,false,https://w3c.github.io/webauthn/#dom-authenticatorassertionresponse-authenticatordata,W3C
api/AuthenticatorAssertionResponse/signature,,60,,67,,13,,false,true,false,https://w3c.github.io/webauthn/#dom-authenticatorassertionresponse-signature,W3C
api/AuthenticatorAssertionResponse/userHandle,,60,,67,,13,,false,true,false,https://w3c.github.io/webauthn/#dom-authenticatorassertionresponse-userhandle,W3C
api/AuthenticatorAttestationResponse,,60,,67,,13,,false,true,false,https://w3c.github.io/webauthn/#authenticatorattestationresponse,W3C
api/AuthenticatorAttestationResponse/attestationObject,,60,,67,,13,,false,true,false,https://w3c.github.io/webauthn/#dom-authenticatorattestationresponse-attestationobject,W3C
api/AuthenticatorAttestationResponse/getAuthenticatorData,,,,85,,16,,false,true,false,https://w3c.github.io/webauthn/#dom-authenticatorattestationresponse-getauthenticatordata,W3C
api/AuthenticatorAttestationResponse/getPublicKey,,,,85,,16,,false,true,false,https://w3c.github.io/webauthn/#dom-authenticatorattestationresponse-getpublickey,W3C
api/AuthenticatorAttestationResponse/getPublicKeyAlgorithm,,,,85,,16,,false,true,false,https://w3c.github.io/webauthn/#dom-authenticatorattestationresponse-getpublickeyalgorithm,W3C
api/AuthenticatorAttestationResponse/getTransports,,,,74,,16,,false,true,false,https://w3c.github.io/webauthn/#dom-authenticatorattestationresponse-gettransports,W3C
api/AuthenticatorResponse,,60,,67,,13,,false,true,false,https://w3c.github.io/webauthn/#authenticatorresponse,W3C
api/AuthenticatorResponse/clientDataJSON,,60,,67,,13,,false,true,false,https://w3c.github.io/webauthn/#dom-authenticatorresponse-clientdatajson,W3C
api/BackgroundFetchEvent,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#background-fetch-event,W3CCG
api/BackgroundFetchEvent/BackgroundFetchEvent,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#dom-backgroundfetchevent-backgroundfetchevent,W3CCG
api/BackgroundFetchEvent/registration,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#dom-backgroundfetchevent-registration,W3CCG
api/BackgroundFetchManager,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#background-fetch-manager,W3CCG
api/BackgroundFetchManager/fetch,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#background-fetch-manager-fetch,W3CCG
api/BackgroundFetchManager/get,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#background-fetch-manager-get,W3CCG
api/BackgroundFetchManager/getIds,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#background-fetch-manager-get-ids,W3CCG
api/BackgroundFetchRecord,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#background-fetch-record-interface,W3CCG
api/BackgroundFetchRecord/request,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#dom-backgroundfetchrecord-request,W3CCG
api/BackgroundFetchRecord/responseReady,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#dom-backgroundfetchrecord-responseready,W3CCG
api/BackgroundFetchRegistration,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#background-fetch-registration,W3CCG
api/BackgroundFetchRegistration/abort,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#background-fetch-registration-abort,W3CCG
api/BackgroundFetchRegistration/downloadTotal,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#dom-backgroundfetchregistration-downloadtotal,W3CCG
api/BackgroundFetchRegistration/downloaded,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#dom-backgroundfetchregistration-downloaded,W3CCG
api/BackgroundFetchRegistration/failureReason,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#dom-backgroundfetchregistration-failurereason,W3CCG
api/BackgroundFetchRegistration/id,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#dom-backgroundfetchregistration-id,W3CCG
api/BackgroundFetchRegistration/match,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#background-fetch-registration-match,W3CCG
api/BackgroundFetchRegistration/matchAll,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#background-fetch-registration-match-all,W3CCG
api/BackgroundFetchRegistration/progress_event,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#background-fetch-registration-events,W3CCG
api/BackgroundFetchRegistration/recordsAvailable,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#dom-backgroundfetchregistration-recordsavailable,W3CCG
api/BackgroundFetchRegistration/result,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#dom-backgroundfetchregistration-result,W3CCG
api/BackgroundFetchRegistration/uploadTotal,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#dom-backgroundfetchregistration-uploadtotal,W3CCG
api/BackgroundFetchRegistration/uploaded,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#dom-backgroundfetchregistration-uploaded,W3CCG
api/BackgroundFetchUpdateUIEvent,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#background-fetch-update-ui-event,W3CCG
api/BackgroundFetchUpdateUIEvent/BackgroundFetchUpdateUIEvent,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#dom-backgroundfetchupdateuievent-backgroundfetchupdateuievent,W3CCG
api/BackgroundFetchUpdateUIEvent/updateUI,,,,74,,,,true,true,false,https://wicg.github.io/background-fetch/#background-fetch-update-ui-event-update-ui,W3CCG
api/BarProp,,1,,1,,3,,false,true,false,https://html.spec.whatwg.org/multipage/window-object.html#barprop,WHATWG
api/BarProp/visible,,1,,1,,3,,false,true,false,https://html.spec.whatwg.org/multipage/window-object.html#dom-barprop-visible,WHATWG
api/BarProp/visible/returns_popup,,96,,98,,,,false,true,false,,NONE
api/BarcodeDetector,,,,88,,,,true,true,false,https://wicg.github.io/shape-detection-api/#barcode-detection-api,W3CCG
api/BarcodeDetector/BarcodeDetector,,,,88,,,,true,true,false,https://wicg.github.io/shape-detection-api/#dom-barcodedetector-barcodedetector,W3CCG
api/BarcodeDetector/detect,,,,88,,,,true,true,false,https://wicg.github.io/shape-detection-api/#dom-barcodedetector-detect,W3CCG
api/BarcodeDetector/getSupportedFormats,,,,88,,,,true,true,false,https://wicg.github.io/shape-detection-api/#dom-barcodedetector-getsupportedformats,W3CCG
api/BaseAudioContext,,53,,56,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#BaseAudioContext,W3C
api/BaseAudioContext/audioWorklet,,76,,66,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-baseaudiocontext-audioworklet,W3C
api/BaseAudioContext/createAnalyser,,25,,14,,6,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-baseaudiocontext-createanalyser,W3C
api/BaseAudioContext/createBiquadFilter,,25,,14,,6,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-baseaudiocontext-createbiquadfilter,W3C
api/BaseAudioContext/createBuffer,,25,,14,,6,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-baseaudiocontext-createbuffer,W3C
api/BaseAudioContext/createBufferSource,,25,,14,,6,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-baseaudiocontext-createbuffersource,W3C
api/BaseAudioContext/createChannelMerger,,25,,14,,6,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-baseaudiocontext-createchannelmerger,W3C
api/BaseAudioContext/createChannelSplitter,,25,,14,,6,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-baseaudiocontext-createchannelsplitter,W3C
api/BaseAudioContext/createConstantSource,,52,,56,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-baseaudiocontext-createconstantsource,W3C
api/BaseAudioContext/createConvolver,,25,,14,,6,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-baseaudiocontext-createconvolver,W3C
api/BaseAudioContext/createDelay,,25,,24,,7,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-baseaudiocontext-createdelay,W3C
api/BaseAudioContext/createDynamicsCompressor,,25,,14,,6,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-baseaudiocontext-createdynamicscompressor,W3C
api/BaseAudioContext/createGain,,25,,24,,7,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-baseaudiocontext-creategain,W3C
api/BaseAudioContext/createIIRFilter,,50,,49,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-baseaudiocontext-createiirfilter,W3C
api/BaseAudioContext/createOscillator,,25,,20,,6,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-baseaudiocontext-createoscillator,W3C
api/BaseAudioContext/createPanner,,25,,14,,6,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-baseaudiocontext-createpanner,W3C
api/BaseAudioContext/createPeriodicWave,,25,,30,,8,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-baseaudiocontext-createperiodicwave,W3C
api/BaseAudioContext/createPeriodicWave/constraints_disableNormalization_parameter,,49,,46,,14.1,,false,true,false,,NONE
api/BaseAudioContext/createScriptProcessor,,25,,24,,7,,false,true,true,https://webaudio.github.io/web-audio-api/#dom-baseaudiocontext-createscriptprocessor,W3C
api/BaseAudioContext/createStereoPanner,,37,,41,,14.1,,false,true,false,https://webaudio.github.io/web-audio-api/#dom-baseaudiocontext-createstereopanner,W3C
